row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,postal_code,product_id,sale,quantity,discount,profit
5723,CA-2021-138674,2021-11-14,2021-11-17,"first class",KB-16585,corporate,97477,TEC-AC-10002800,159.97,4,0.2,29.99
5724,CA-2022-165820,2022-09-26,2022-09-30,"standard class",DW-13585,corporate,94109,OFF-PA-10004735,12.96,2,0,6.22
5725,CA-2020-103191,2020-09-22,2020-09-27,"standard class",VG-21805,corporate,60653,OFF-ST-10002574,331.54,3,0.2,-82.88
5726,CA-2021-103933,2021-09-25,2021-09-27,"first class",DR-12880,corporate,10011,TEC-AC-10004171,899.91,9,0,395.96
5727,CA-2021-110548,2021-05-04,2021-05-08,"standard class",AH-10690,corporate,77095,TEC-PH-10002922,946.34,7,0.2,118.29
5728,CA-2023-117324,2023-12-08,2023-12-13,"standard class",JP-15520,consumer,53711,TEC-AC-10003023,178.11,3,0,32.06
5729,CA-2023-117324,2023-12-08,2023-12-13,"standard class",JP-15520,consumer,53711,OFF-AP-10003590,1089.75,3,0,305.13
5730,CA-2023-117324,2023-12-08,2023-12-13,"standard class",JP-15520,consumer,53711,OFF-LA-10003510,61.06,2,0,28.09
5731,CA-2023-117324,2023-12-08,2023-12-13,"standard class",JP-15520,consumer,53711,FUR-BO-10003159,459.92,4,0,41.39
5732,CA-2023-117324,2023-12-08,2023-12-13,"standard class",JP-15520,consumer,53711,OFF-PA-10002713,27.52,4,0,12.66
5733,CA-2023-143574,2023-06-29,2023-07-02,"first class",DR-12880,corporate,6460,FUR-BO-10002598,638.82,9,0,185.26
5734,CA-2023-143574,2023-06-29,2023-07-02,"first class",DR-12880,corporate,6460,OFF-SU-10002537,30.69,3,0,7.98
5735,CA-2023-143574,2023-06-29,2023-07-02,"first class",DR-12880,corporate,6460,FUR-FU-10003976,25.16,2,0,8.55
5736,CA-2020-111773,2020-06-29,2020-07-03,"standard class",JK-15625,consumer,10024,OFF-BI-10000174,13.92,3,0.2,4.87
5737,CA-2020-148614,2020-01-20,2020-01-25,"standard class",MV-17485,consumer,90049,OFF-PA-10002893,19.36,2,0,9.29
5738,CA-2020-148614,2020-01-20,2020-01-25,"standard class",MV-17485,consumer,90049,FUR-FU-10003194,19.3,2,0,5.79
5739,CA-2022-156139,2022-12-31,2023-01-06,"standard class",BP-11155,consumer,94109,OFF-BI-10004233,38.38,3,0.2,13.43
5740,US-2023-147886,2023-03-28,2023-03-31,"first class",DH-13075,corporate,94533,OFF-PA-10000232,12.96,2,0,6.35
5741,US-2023-147886,2023-03-28,2023-03-31,"first class",DH-13075,corporate,94533,FUR-FU-10001095,26.48,1,0,10.06
5742,US-2023-147886,2023-03-28,2023-03-31,"first class",DH-13075,corporate,94533,TEC-MA-10004679,532.72,2,0.2,53.27
5743,US-2023-147886,2023-03-28,2023-03-31,"first class",DH-13075,corporate,94533,OFF-PA-10003651,26.72,4,0,12.83
5744,US-2023-147886,2023-03-28,2023-03-31,"first class",DH-13075,corporate,94533,OFF-PA-10000743,20.04,3,0,9.62
5745,US-2023-147886,2023-03-28,2023-03-31,"first class",DH-13075,corporate,94533,OFF-ST-10002743,795.48,7,0,7.95
5746,US-2023-147886,2023-03-28,2023-03-31,"first class",DH-13075,corporate,94533,FUR-FU-10003829,21.56,7,0,6.9
5747,CA-2022-113733,2022-12-08,2022-12-12,"standard class",LH-16900,consumer,27834,TEC-PH-10002496,249.58,2,0.2,31.2
5748,CA-2022-113733,2022-12-08,2022-12-12,"standard class",LH-16900,consumer,27834,TEC-AC-10002473,68.11,3,0.2,17.88
5749,CA-2022-113733,2022-12-08,2022-12-12,"standard class",LH-16900,consumer,27834,TEC-AC-10004877,16.56,3,0.2,-2.48
5750,CA-2023-104913,2023-11-18,2023-11-22,"standard class",DK-13090,consumer,11561,TEC-PH-10000923,74.95,5,0,36.73
5751,CA-2020-145800,2020-05-30,2020-06-05,"standard class",SS-20410,consumer,60089,FUR-TA-10001539,355.46,3,0.5,-184.84
5752,CA-2022-125850,2022-01-22,2022-01-28,"standard class",FP-14320,consumer,92037,OFF-LA-10003498,44.4,3,0,22.2
5753,CA-2022-125850,2022-01-22,2022-01-28,"standard class",FP-14320,consumer,92037,OFF-LA-10004484,20.65,5,0,9.5
5754,CA-2022-118514,2022-02-03,2022-02-10,"standard class",LC-17050,consumer,40475,FUR-CH-10000015,866.4,4,0,225.26
5755,CA-2021-150749,2021-03-29,2021-04-03,"second class",AS-10240,consumer,22153,OFF-AR-10003732,5.56,2,0,1.45
5756,CA-2020-163748,2020-10-14,2020-10-18,"standard class",HG-15025,consumer,76106,OFF-AP-10004052,3.16,4,0.8,-8.53
5757,CA-2020-163748,2020-10-14,2020-10-18,"standard class",HG-15025,consumer,76106,TEC-CO-10002095,1999.96,5,0.2,624.99
5758,CA-2021-119634,2021-08-11,2021-08-16,"standard class",BW-11065,consumer,27604,FUR-FU-10004270,46.15,3,0.2,12.11
5759,CA-2021-149300,2021-11-22,2021-11-23,"first class",BH-11710,consumer,33012,TEC-MA-10000423,32.98,3,0.5,-1.98
5760,US-2022-111528,2022-12-30,2022-12-30,"same day",JP-16135,"home office",90032,OFF-ST-10001526,481.32,4,0,125.14
5761,US-2022-111528,2022-12-30,2022-12-30,"same day",JP-16135,"home office",90032,OFF-BI-10002194,6.38,1,0.2,2.15
5762,CA-2023-158169,2023-08-12,2023-08-15,"first class",JM-16195,consumer,92630,OFF-AP-10000828,542.94,3,0,152.02
5763,CA-2023-158169,2023-08-12,2023-08-15,"first class",JM-16195,consumer,92630,FUR-FU-10001473,54.92,4,0,19.77
5764,CA-2021-162047,2021-11-03,2021-11-05,"first class",FH-14365,corporate,11561,FUR-CH-10004983,1448.82,10,0.1,209.27
5765,CA-2021-117772,2021-09-10,2021-09-12,"second class",MC-17575,consumer,98103,OFF-ST-10003994,353.88,6,0,17.69
5766,US-2020-126340,2020-11-08,2020-11-14,"standard class",EB-13870,consumer,96003,TEC-PH-10004447,333.58,3,0.2,25.02
5767,CA-2022-149685,2022-10-08,2022-10-15,"standard class",PM-19135,"home office",78207,OFF-LA-10004545,60.14,6,0.2,20.3
5768,CA-2023-126396,2023-09-08,2023-09-12,"second class",AR-10345,corporate,77070,TEC-AC-10003116,85.2,6,0.2,20.24
5769,CA-2021-154900,2021-02-25,2021-03-01,"standard class",SS-20875,consumer,1453,OFF-LA-10001641,3.15,1,0,1.51
5770,CA-2021-154900,2021-02-25,2021-03-01,"standard class",SS-20875,consumer,1453,OFF-PA-10002377,22.72,4,0,10.22
5771,CA-2021-103835,2021-09-24,2021-09-28,"standard class",SC-20440,corporate,90032,FUR-FU-10000010,14.91,3,0,4.62
5772,CA-2021-103835,2021-09-24,2021-09-28,"standard class",SC-20440,corporate,90032,OFF-AP-10002651,1158.12,4,0,335.85
5773,CA-2021-158939,2021-11-26,2021-12-01,"standard class",EA-14035,corporate,65807,TEC-CO-10002313,599.99,1,0,234
5774,CA-2022-117408,2022-08-31,2022-09-06,"standard class",TP-21130,consumer,76706,OFF-ST-10001580,23.97,2,0.2,2.4
5775,CA-2022-142398,2022-04-12,2022-04-16,"standard class",BP-11290,consumer,90036,FUR-CH-10001545,638.29,7,0.2,-31.91
5776,CA-2022-142398,2022-04-12,2022-04-16,"standard class",BP-11290,consumer,90036,OFF-BI-10004826,13.21,1,0.2,4.62
5777,CA-2022-105277,2022-12-04,2022-12-08,"standard class",LM-17065,consumer,13021,OFF-BI-10000301,15.53,3,0.2,5.82
5778,CA-2022-112060,2022-12-04,2022-12-09,"standard class",KT-16465,consumer,94109,OFF-PA-10000994,104.85,1,0,50.33
5779,CA-2020-105270,2020-11-11,2020-11-18,"standard class",AP-10915,consumer,90008,OFF-AR-10003156,30.48,3,0,7.92
5780,CA-2020-105270,2020-11-11,2020-11-18,"standard class",AP-10915,consumer,90008,FUR-CH-10000988,112.65,1,0.2,11.26
5781,US-2021-159513,2021-04-02,2021-04-09,"standard class",JD-15790,consumer,90049,TEC-MA-10003329,71.98,3,0.2,24.29
5782,CA-2021-155586,2021-12-12,2021-12-16,"second class",XP-21865,consumer,95928,OFF-AR-10001547,2.21,1,0,0.6
5783,CA-2021-155586,2021-12-12,2021-12-16,"second class",XP-21865,consumer,95928,OFF-EN-10003072,15.52,4,0,7.45
5784,CA-2021-155586,2021-12-12,2021-12-16,"second class",XP-21865,consumer,95928,OFF-PA-10000726,36.44,4,0,16.4
5785,CA-2023-141117,2023-10-02,2023-10-08,"standard class",JK-16090,consumer,97477,FUR-BO-10001972,217.76,6,0.7,-384.72
5786,CA-2023-141117,2023-10-02,2023-10-08,"standard class",JK-16090,consumer,97477,OFF-SU-10004664,39.07,6,0.2,4.4
5787,CA-2023-141117,2023-10-02,2023-10-08,"standard class",JK-16090,consumer,97477,OFF-BI-10003676,22.64,7,0.7,-16.6
5788,CA-2023-141117,2023-10-02,2023-10-08,"standard class",JK-16090,consumer,97477,OFF-AR-10003727,95.14,7,0.2,10.7
5789,CA-2023-115070,2023-04-10,2023-04-14,"second class",MG-18205,corporate,32216,FUR-FU-10003829,12.32,5,0.2,1.85
5790,CA-2023-115070,2023-04-10,2023-04-14,"second class",MG-18205,corporate,32216,OFF-BI-10003712,4.42,3,0.7,-3.09
5791,CA-2023-140186,2023-09-29,2023-10-02,"first class",PG-18820,consumer,93309,OFF-FA-10002280,35,7,0,16.8
5792,CA-2023-140186,2023-09-29,2023-10-02,"first class",PG-18820,consumer,93309,FUR-CH-10002961,72.78,1,0.2,0
5793,CA-2023-140186,2023-09-29,2023-10-02,"first class",PG-18820,consumer,93309,OFF-AP-10002578,97.84,2,0,25.44
5794,CA-2023-140186,2023-09-29,2023-10-02,"first class",PG-18820,consumer,93309,FUR-FU-10004848,51.75,1,0,15.52
5795,CA-2023-140186,2023-09-29,2023-10-02,"first class",PG-18820,consumer,93309,OFF-BI-10003364,46.67,2,0.2,16.34
5796,CA-2020-124856,2020-09-29,2020-10-03,"second class",LD-17005,consumer,10011,OFF-ST-10002615,1395.54,9,0,362.84
5797,CA-2020-124856,2020-09-29,2020-10-03,"second class",LD-17005,consumer,10011,FUR-FU-10000521,117.36,4,0,36.38
5798,CA-2020-124856,2020-09-29,2020-10-03,"second class",LD-17005,consumer,10011,OFF-LA-10000121,18.9,3,0,8.69
5799,CA-2020-124856,2020-09-29,2020-10-03,"second class",LD-17005,consumer,10011,OFF-PA-10001289,77.52,2,0,37.98
5800,CA-2020-166716,2020-08-20,2020-08-25,"second class",CR-12730,consumer,60610,FUR-CH-10004495,421.37,2,0.3,-6.02
5801,CA-2020-123225,2020-07-11,2020-07-14,"first class",MN-17935,consumer,79907,TEC-PH-10000895,575.97,4,0.2,43.2
5802,CA-2020-123225,2020-07-11,2020-07-14,"first class",MN-17935,consumer,79907,OFF-PA-10000552,10.37,2,0.2,3.63
5803,CA-2021-163440,2021-03-22,2021-03-24,"first class",RD-19900,consumer,91360,TEC-PH-10000376,15.98,2,0.2,1.2
5804,US-2023-106796,2023-05-12,2023-05-19,"standard class",JP-16135,"home office",45503,OFF-AR-10003504,10.27,3,0.2,1.16
5805,CA-2023-113873,2023-11-13,2023-11-19,"standard class",KE-16420,corporate,75220,OFF-ST-10000943,61.79,4,0.2,6.18
5806,CA-2023-113873,2023-11-13,2023-11-19,"standard class",KE-16420,corporate,75220,FUR-BO-10003441,206,3,0.32,-27.26
5807,CA-2022-149783,2022-09-04,2022-09-07,"second class",DL-13315,consumer,37918,OFF-PA-10002195,12.19,3,0.2,4.11
5808,CA-2022-149783,2022-09-04,2022-09-07,"second class",DL-13315,consumer,37918,OFF-AP-10001205,87.17,2,0.2,8.72
5809,CA-2022-149783,2022-09-04,2022-09-07,"second class",DL-13315,consumer,37918,OFF-AR-10002987,31.74,2,0.2,8.33
5810,CA-2022-125017,2022-02-06,2022-02-11,"standard class",KB-16240,corporate,37421,FUR-FU-10000723,132.22,4,0.2,-18.18
5811,US-2021-163279,2021-03-22,2021-03-26,"standard class",JD-16150,corporate,92037,OFF-PA-10003127,105.52,4,0,48.54
5812,US-2021-163279,2021-03-22,2021-03-26,"standard class",JD-16150,corporate,92037,FUR-FU-10000747,91.96,2,0,15.63
5813,US-2021-163279,2021-03-22,2021-03-26,"standard class",JD-16150,corporate,92037,TEC-PH-10001795,1487.98,3,0.2,186
5814,CA-2021-150196,2021-07-02,2021-07-03,"first class",SR-20740,"home office",10024,OFF-PA-10003797,19.44,3,0,9.33
5815,US-2021-106495,2021-06-15,2021-06-17,"first class",AC-10450,consumer,33614,TEC-AC-10002718,11.67,1,0.2,-0.73
5816,CA-2020-124730,2020-11-26,2020-11-26,"same day",LS-17245,consumer,13501,TEC-PH-10002170,279.96,4,0,78.39
5817,CA-2020-124730,2020-11-26,2020-11-26,"same day",LS-17245,consumer,13501,OFF-BI-10001078,12.91,3,0.2,4.68
5818,CA-2020-124730,2020-11-26,2020-11-26,"same day",LS-17245,consumer,13501,OFF-BI-10001031,17.09,4,0.2,5.77
5819,CA-2020-124730,2020-11-26,2020-11-26,"same day",LS-17245,consumer,13501,OFF-LA-10001158,93.15,9,0,44.71
5820,CA-2020-124730,2020-11-26,2020-11-26,"same day",LS-17245,consumer,13501,OFF-LA-10001613,11.52,4,0,5.64
5821,CA-2023-117632,2023-05-12,2023-05-18,"standard class",CS-12175,corporate,94122,OFF-SU-10000157,238.62,2,0,4.77
5822,CA-2023-117632,2023-05-12,2023-05-18,"standard class",CS-12175,corporate,94122,OFF-AP-10004868,7.77,1,0,2.1
5823,CA-2023-117632,2023-05-12,2023-05-18,"standard class",CS-12175,corporate,94122,FUR-TA-10001520,285.48,5,0.2,-10.71
5824,CA-2023-117632,2023-05-12,2023-05-18,"standard class",CS-12175,corporate,94122,OFF-BI-10001900,19.17,4,0.2,6.47
5825,CA-2020-115056,2020-05-02,2020-05-02,"same day",AR-10510,consumer,43229,OFF-AP-10003971,26.14,3,0.2,1.96
5826,CA-2023-161067,2023-09-03,2023-09-06,"second class",KB-16405,"home office",10035,OFF-PA-10000418,419.4,4,0,201.31
5827,CA-2023-161067,2023-09-03,2023-09-06,"second class",KB-16405,"home office",10035,FUR-CH-10004626,90.8,1,0.1,14.12
5828,CA-2023-161067,2023-09-03,2023-09-06,"second class",KB-16405,"home office",10035,FUR-CH-10004860,181.76,2,0.1,-8.08
5829,CA-2023-161067,2023-09-03,2023-09-06,"second class",KB-16405,"home office",10035,OFF-AR-10003251,5.56,2,0,2.22
5830,CA-2022-122063,2022-12-03,2022-12-07,"standard class",MM-17920,consumer,47374,FUR-TA-10004575,581.96,2,0,104.75
5831,CA-2022-122063,2022-12-03,2022-12-07,"standard class",MM-17920,consumer,47374,FUR-CH-10004754,29.98,1,0,8.09
5832,CA-2021-111206,2021-07-18,2021-07-22,"standard class",RF-19735,consumer,92105,TEC-AC-10003095,519.96,4,0,176.79
5833,CA-2022-142895,2022-07-21,2022-07-26,"standard class",BP-11290,consumer,28027,OFF-LA-10000262,6.26,3,0.2,2.04
5834,CA-2022-142895,2022-07-21,2022-07-26,"standard class",BP-11290,consumer,28027,FUR-CH-10002961,363.92,5,0.2,0
5835,CA-2021-101868,2021-06-09,2021-06-16,"standard class",MJ-17740,consumer,33178,OFF-BI-10003876,64.2,5,0.7,-42.8
5836,CA-2021-101868,2021-06-09,2021-06-16,"standard class",MJ-17740,consumer,33178,OFF-BI-10002133,38.52,3,0.7,-26.96
5837,CA-2021-101868,2021-06-09,2021-06-16,"standard class",MJ-17740,consumer,33178,TEC-AC-10004396,72.6,5,0.2,-8.17
5838,CA-2023-133207,2023-11-27,2023-12-03,"standard class",DO-13645,consumer,90036,TEC-PH-10004100,57.57,4,0.2,5.76
5839,CA-2021-132948,2021-03-27,2021-04-03,"standard class",MV-17485,consumer,98115,OFF-ST-10000636,83.7,5,0,3.35
5840,CA-2021-134992,2021-09-22,2021-09-26,"second class",MG-17875,"home office",22204,OFF-PA-10001972,32.4,5,0,15.55
5841,CA-2021-134992,2021-09-22,2021-09-26,"second class",MG-17875,"home office",22204,FUR-FU-10002554,47.98,2,0,11.04
5842,CA-2021-126725,2021-11-17,2021-11-21,"standard class",BS-11665,consumer,92105,TEC-PH-10003174,415.97,4,0.2,52
5843,CA-2021-126725,2021-11-17,2021-11-21,"standard class",BS-11665,consumer,92105,OFF-ST-10001418,304.9,5,0,6.1
5844,CA-2021-126725,2021-11-17,2021-11-21,"standard class",BS-11665,consumer,92105,FUR-FU-10002813,80.96,4,0,29.15
5845,CA-2021-126725,2021-11-17,2021-11-21,"standard class",BS-11665,consumer,92105,OFF-ST-10000129,777.21,7,0,54.4
5846,CA-2021-126725,2021-11-17,2021-11-21,"standard class",BS-11665,consumer,92105,OFF-PA-10001639,32.4,5,0,15.55
5847,CA-2021-126725,2021-11-17,2021-11-21,"standard class",BS-11665,consumer,92105,FUR-CH-10001708,225.57,2,0.2,2.82
5848,CA-2021-126725,2021-11-17,2021-11-21,"standard class",BS-11665,consumer,92105,FUR-FU-10001591,36.6,3,0,15.37
5849,CA-2021-121783,2021-11-10,2021-11-14,"standard class",PO-19180,"home office",55113,OFF-AP-10003849,715.64,2,0,178.91
5850,CA-2021-121783,2021-11-10,2021-11-14,"standard class",PO-19180,"home office",55113,OFF-ST-10000078,795.51,3,0,143.19
5851,CA-2021-121783,2021-11-10,2021-11-14,"standard class",PO-19180,"home office",55113,TEC-CO-10001571,549.99,1,0,275
5852,CA-2021-121783,2021-11-10,2021-11-14,"standard class",PO-19180,"home office",55113,OFF-BI-10001658,74.76,3,0,34.39
5853,CA-2021-121783,2021-11-10,2021-11-14,"standard class",PO-19180,"home office",55113,FUR-FU-10004351,29.22,3,0,12.86
5854,US-2020-138835,2020-09-10,2020-09-14,"standard class",DA-13450,"home office",23464,OFF-BI-10003314,9.64,2,0,4.72
5855,CA-2021-112214,2021-08-05,2021-08-11,"standard class",AH-10690,corporate,75220,OFF-ST-10001505,33.49,7,0.2,-1.26
5856,CA-2021-112214,2021-08-05,2021-08-11,"standard class",AH-10690,corporate,75220,OFF-SU-10003567,23.04,3,0.2,-4.9
5857,CA-2021-112214,2021-08-05,2021-08-11,"standard class",AH-10690,corporate,75220,OFF-BI-10002982,1.36,1,0.8,-2.18
5858,CA-2021-112214,2021-08-05,2021-08-11,"standard class",AH-10690,corporate,75220,FUR-FU-10002364,14.76,5,0.6,-11.44
5859,US-2023-153255,2023-09-03,2023-09-07,"second class",JK-15730,consumer,94521,FUR-BO-10004218,239.67,2,0.15,14.1
5860,CA-2021-108119,2021-11-01,2021-11-08,"standard class",MS-17530,consumer,72032,FUR-TA-10002530,301.96,2,0,45.29
5861,CA-2021-157434,2021-04-29,2021-05-04,"second class",JK-15640,"home office",19120,OFF-PA-10001526,7.97,2,0.2,2.89
5862,CA-2022-101525,2022-05-01,2022-05-04,"second class",CM-12235,consumer,72209,OFF-PA-10001497,109.92,2,0,53.86
5863,CA-2022-101525,2022-05-01,2022-05-04,"second class",CM-12235,consumer,72209,OFF-PA-10003936,19.44,3,0,9.33
5864,CA-2022-101525,2022-05-01,2022-05-04,"second class",CM-12235,consumer,72209,OFF-AR-10000716,11.16,2,0,4.35
5865,US-2020-117968,2020-08-05,2020-08-07,"second class",RS-19420,corporate,6450,OFF-AP-10002765,79.47,3,0,22.25
5866,US-2020-117968,2020-08-05,2020-08-07,"second class",RS-19420,corporate,6450,OFF-AR-10004165,4.56,2,0,2.01
5867,US-2020-117968,2020-08-05,2020-08-07,"second class",RS-19420,corporate,6450,FUR-CH-10002335,1133.35,5,0,294.67
5868,CA-2022-158211,2022-01-04,2022-01-08,"standard class",BP-11185,corporate,19143,OFF-AR-10004078,4.67,1,0.2,0.58
5869,CA-2022-158211,2022-01-04,2022-01-08,"standard class",BP-11185,corporate,19143,OFF-BI-10002026,104.58,6,0.7,-80.18
5870,CA-2022-152247,2022-11-07,2022-11-12,"standard class",MA-17995,"home office",82001,FUR-CH-10001215,1603.14,4,0.2,100.2
5871,CA-2022-128223,2022-06-14,2022-06-14,"same day",EB-13705,corporate,92804,FUR-TA-10001771,1293.49,7,0.2,80.84
5872,CA-2022-154235,2022-09-24,2022-09-28,"standard class",RD-19900,consumer,47401,FUR-FU-10004006,127.95,3,0,21.75
5873,CA-2023-129910,2023-03-30,2023-04-03,"standard class",ME-17320,"home office",31907,OFF-ST-10003282,59.76,1,0,16.73
5874,CA-2023-133095,2023-06-04,2023-06-04,"same day",EH-14005,"home office",72401,OFF-BI-10002353,108.08,7,0,54.04
5875,CA-2023-133095,2023-06-04,2023-06-04,"same day",EH-14005,"home office",72401,OFF-BI-10004141,9.54,3,0,4.39
5876,CA-2021-130554,2021-04-07,2021-04-09,"first class",FM-14290,"home office",19140,OFF-AR-10001954,11.74,3,0.2,1.03
5877,CA-2020-152443,2020-05-21,2020-05-26,"standard class",FG-14260,"home office",1841,OFF-BI-10001071,447.86,7,0,219.45
5878,CA-2020-152443,2020-05-21,2020-05-26,"standard class",FG-14260,"home office",1841,OFF-PA-10003022,17.94,3,0,8.79
5879,CA-2020-152443,2020-05-21,2020-05-26,"standard class",FG-14260,"home office",1841,OFF-AP-10001293,245.88,6,0,68.85
5880,CA-2022-133319,2022-09-05,2022-09-11,"standard class",MV-17485,consumer,10011,OFF-PA-10001815,192.16,4,0,92.24
5881,CA-2022-133935,2022-09-18,2022-09-22,"standard class",JW-15220,corporate,92105,FUR-CH-10001215,801.57,2,0.2,50.1
5882,CA-2022-133935,2022-09-18,2022-09-22,"standard class",JW-15220,corporate,92105,OFF-PA-10000100,368.91,9,0,180.77
5883,CA-2022-133935,2022-09-18,2022-09-22,"standard class",JW-15220,corporate,92105,FUR-CH-10002880,885.53,9,0.2,-99.62
5884,CA-2022-136301,2022-03-13,2022-03-15,"second class",EH-13765,corporate,94109,FUR-FU-10004712,28.28,2,0,7.35
5885,CA-2022-136301,2022-03-13,2022-03-15,"second class",EH-13765,corporate,94109,OFF-SU-10000151,4912.59,3,0,196.5
5886,US-2020-109456,2020-10-16,2020-10-17,"same day",LS-17245,consumer,94110,OFF-BI-10000136,14.35,3,0.2,5.02
5887,US-2020-109456,2020-10-16,2020-10-17,"same day",LS-17245,consumer,94110,TEC-AC-10003610,179.97,3,0,86.39
5888,CA-2023-151596,2023-10-08,2023-10-11,"first class",BP-11050,corporate,2920,OFF-ST-10001837,42.76,1,0,11.12
5889,CA-2021-147879,2021-05-07,2021-05-12,"standard class",CC-12220,consumer,42301,OFF-PA-10001952,45.68,2,0,21.01
5890,CA-2022-166625,2022-04-14,2022-04-17,"first class",JM-15580,consumer,21215,OFF-BI-10002414,25.06,2,0,11.78
5891,CA-2022-146157,2022-11-21,2022-11-26,"standard class",RD-19720,consumer,60610,OFF-PA-10001790,38.43,1,0.2,13.45
5892,CA-2022-146157,2022-11-21,2022-11-26,"standard class",RD-19720,consumer,60610,OFF-ST-10001590,21.57,2,0.2,1.62
5893,CA-2022-146157,2022-11-21,2022-11-26,"standard class",RD-19720,consumer,60610,TEC-AC-10003657,81.58,3,0.2,2.04
5894,CA-2023-159954,2023-09-10,2023-09-14,"standard class",SS-20410,consumer,30318,OFF-BI-10004876,2.78,1,0,1.36
5895,CA-2023-100825,2023-09-09,2023-09-14,"standard class",KD-16495,corporate,90036,OFF-ST-10003123,99.87,3,0,23.97
5896,CA-2020-168305,2020-11-01,2020-11-08,"standard class",PL-18925,"home office",90049,OFF-LA-10003498,44.4,3,0,22.2
5897,CA-2020-168305,2020-11-01,2020-11-08,"standard class",PL-18925,"home office",90049,OFF-PA-10004947,21.4,5,0,9.63
5898,CA-2022-167682,2022-04-03,2022-04-09,"standard class",ZD-21925,consumer,47374,FUR-FU-10003799,71.12,4,0,22.05
5899,CA-2022-167682,2022-04-03,2022-04-09,"standard class",ZD-21925,consumer,47374,TEC-PH-10000673,259.96,4,0,124.78
5900,CA-2023-108000,2023-01-12,2023-01-16,"standard class",LS-16945,corporate,94110,OFF-EN-10002621,9.78,1,0,4.89
5901,CA-2021-146465,2021-11-20,2021-11-24,"standard class",PB-18805,"home office",94122,OFF-BI-10004528,24.19,9,0.2,7.56
5902,CA-2022-159639,2022-11-27,2022-12-02,"standard class",PC-18745,corporate,7090,FUR-FU-10001889,31.56,3,0,10.41
5903,US-2023-153948,2023-11-06,2023-11-06,"same day",FM-14290,"home office",94122,OFF-PA-10000157,59.94,3,0,28.17
5904,US-2023-153948,2023-11-06,2023-11-06,"same day",FM-14290,"home office",94122,OFF-PA-10002764,45.36,4,0,22.23
5905,US-2023-153948,2023-11-06,2023-11-06,"same day",FM-14290,"home office",94122,OFF-PA-10000143,26.4,5,0,12.67
5906,US-2023-153948,2023-11-06,2023-11-06,"same day",FM-14290,"home office",94122,OFF-LA-10000414,41.4,4,0,19.87
5907,US-2023-153948,2023-11-06,2023-11-06,"same day",FM-14290,"home office",94122,TEC-AC-10003441,16.95,1,0,1.02
5908,US-2022-113985,2022-12-02,2022-12-07,"standard class",KD-16495,corporate,95123,OFF-BI-10002353,24.7,2,0.2,9.26
5909,US-2022-113985,2022-12-02,2022-12-07,"standard class",KD-16495,corporate,95123,OFF-AP-10001303,59.7,3,0,26.86
5910,US-2022-113985,2022-12-02,2022-12-07,"standard class",KD-16495,corporate,95123,FUR-FU-10003026,14.52,3,0,5.66
5911,US-2022-113985,2022-12-02,2022-12-07,"standard class",KD-16495,corporate,95123,OFF-BI-10000632,104.18,3,0.2,33.86
5912,CA-2022-155383,2022-12-17,2022-12-22,"standard class",SC-20680,"home office",98115,OFF-ST-10001328,46.53,3,0,13.03
5913,CA-2020-120432,2020-08-24,2020-08-26,"second class",DW-13585,corporate,42301,OFF-SU-10004661,25.5,3,0,6.63
5914,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,OFF-ST-10000617,14.9,5,0,1.04
5915,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,OFF-LA-10002762,87.71,7,0,41.22
5916,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,FUR-CH-10001973,199.76,2,0.1,8.88
5917,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,OFF-ST-10003058,94.6,4,0,27.43
5918,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,FUR-BO-10004834,4228.7,6,0.2,158.58
5919,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,FUR-BO-10002213,2003.92,5,0.2,-25.05
5920,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,TEC-PH-10002170,209.97,3,0,58.79
5921,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,TEC-AC-10003033,659.9,2,0,217.77
5922,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,OFF-PA-10004071,110.96,2,0,53.26
5923,US-2021-126977,2021-09-17,2021-09-23,"standard class",PF-19120,consumer,10035,TEC-PH-10000169,67.8,4,0,1.36
5924,CA-2022-130288,2022-11-26,2022-11-30,"second class",DK-13225,corporate,10011,FUR-TA-10002958,313.18,2,0.4,-120.05
5925,CA-2023-146458,2023-11-19,2023-11-22,"second class",RB-19435,consumer,22153,OFF-AR-10001177,22.96,7,0,6.66
5926,CA-2023-150420,2023-06-03,2023-06-08,"standard class",GD-14590,corporate,98226,TEC-AC-10004975,1099.5,10,0,362.84
5927,US-2020-118997,2020-04-08,2020-04-12,"standard class",RA-19885,corporate,35601,FUR-TA-10001086,1215.92,8,0,316.14
5928,CA-2020-114314,2020-10-11,2020-10-15,"standard class",DB-13555,corporate,72701,OFF-LA-10000240,7.31,1,0,3.44
5929,CA-2020-114314,2020-10-11,2020-10-15,"standard class",DB-13555,corporate,72701,FUR-FU-10002107,8.92,4,0,3.92
